#{"t_start": 1775801401.3549445, "env_id": "None"}
r,l,t
-1.59,14,7.01198
-1.41,8,7.024381
-0.15,7,7.032428
-1.2,1,7.036984
0.0,2,7.038199
-1.23,2,7.043454
-0.12,6,7.050746
-0.06,4,7.057017
-1.29,4,7.063168
-1.56,13,7.081944
-1.2,1,7.086582
-1.5,11,7.100236
-0.45,17,7.129719
-1.23,2,7.130851
-1.29,4,7.137015
-0.24,10,7.154751
-1.2,1,7.155362
-1.26,3,7.16093
-1.59,14,7.180276
-1.68,17,7.204888
-1.44,9,7.22146
-1.41,8,7.233795
-1.89,24,7.272178
-1.47,10,7.285441
-1.32,5,7.292133
-0.21,9,7.309054
0.0,2,7.310321
-1.68,17,7.334985
-1.5,11,7.35261
-1.26,3,7.358232
-1.47,10,7.371604
-1.23,2,7.376734
-1.5,11,7.394394
-0.12,6,7.401702
-0.9,32,7.450192
-0.42,16,7.474786
-1.41,8,7.487051
-1.26,3,7.492682
-1.2,1,7.493321
-1.23,2,7.498432
-1.38,7,7.506258
-1.2,1,7.510844
-1.23,2,7.512027
-1.35,6,7.523277
-1.2,1,7.523946
-0.18,8,7.536936
-1.2,1,7.537625
-0.09,5,7.544709
1.14,5,7.555604
-1.23,2,7.556755
-1.2,1,7.557394
-0.06,4,7.56363
0.0,2,7.568788
-1.32,5,7.575436
-1.53,12,7.593669
-1.26,3,7.599336
-1.53,12,7.617898
-0.12,6,7.625463
-1.23,2,7.630562
-1.2,1,7.631189
-1.47,10,7.648225
-1.38,7,7.656067
-1.38,7,7.667765
-1.23,2,7.672844
-1.23,2,7.674027
-1.38,7,7.685619
-0.03,3,7.691384
-1.53,12,7.709924
-0.06,4,7.716194
-1.2,1,7.716829
-1.2,1,7.717461
-0.06,4,7.723688
-1.23,2,7.728753
-1.2,1,7.72937
-1.59,14,7.748449
-0.09,5,7.759303
-1.32,5,7.765957
-1.29,4,7.77218
-1.62,15,7.796209
-1.2,1,7.796825
-1.2,1,7.797444
-1.2,1,7.798033
-1.2,1,7.802618
-1.26,3,7.804292
-1.2,1,7.808843
-1.53,12,7.827245
-1.32,5,7.833905
-1.44,9,7.846694
-0.33,13,7.866055
-1.23,2,7.871109
-0.84,30,7.914341
-1.29,4,7.920442
-1.2,1,7.924989
-1.2,1,7.925613
-1.2,1,7.926282
-0.18,8,7.939081
-1.95,26,7.980769
-1.2,1,7.981377
-1.56,13,8.000098
-1.2,1,8.000694
-1.32,5,8.011248
-0.54,20,8.041721
-1.98,27,8.07945
-0.18,8,8.09193
-1.2,1,8.096509
-0.12,6,8.103758
0.78,17,8.128657
-1.47,10,8.145967
-0.15,7,8.157736
-1.98,27,8.195886
-1.38,7,8.207519
-0.06,4,8.213742
-1.2,1,8.214339
-1.23,2,8.219417
-1.2,1,8.220059
2.07,15,8.245079
-1.26,3,8.250825
-1.2,1,8.251462
-1.32,5,8.25819
-1.35,6,8.269635
-1.26,3,8.271599
-1.2,1,8.276176
-1.2,1,8.276833
-1.35,6,8.284322
-1.23,2,8.289978
-0.15,7,8.303498
-1.32,5,8.310793
-1.2,1,8.311401
-0.15,7,8.323982
-1.2,1,8.324626
-1.32,5,8.331879
-1.2,1,8.336877
-1.41,8,8.349346
