#{"t_start": 1775812070.2893043, "env_id": "None"}
r,l,t
-47.5,7,14.001318
-48.9,12,14.020325
-47.7,5,14.031268
-48.6,15,14.053223
-46.7,15,14.079747
-49.3,8,14.093107
-46.7,15,14.119462
-48.0,2,14.120855
-45.3,29,14.170738
-46.0,22,14.204238
-46.0,22,14.242402
-49.4,7,14.250974
-49.9,2,14.256265
-46.3,38,14.316284
-48.0,21,14.35363
-43.4,10,14.368844
-47.3,9,14.382521
-49.7,4,14.389177
-44.6,17,14.420576
-49.7,4,14.426944
-48.2,19,14.45479
-47.4,8,14.468079
-47.6,6,14.480083
-45.8,5,14.487478
-48.6,15,14.513258
-46.9,13,14.533829
-46.9,32,14.586465
-43.3,49,14.664937
-45.7,25,14.709516
-45.8,24,14.749695
-49.6,5,14.757378
-47.5,7,14.770143
-44.4,19,14.799039
-49.9,2,14.804369
-49.7,4,14.810944
-44.8,53,14.896824
-46.8,14,14.921637
-49.5,6,14.928903
-45.7,6,14.941036
-49.7,4,14.94773
-50.0,1,14.948411
-45.4,28,14.994917
-48.8,13,15.01529
-50.0,1,15.015875
-47.2,10,15.034839
-48.0,21,15.06863
-49.8,3,15.07463
-48.9,12,15.094557
-49.3,8,15.107611
-43.6,46,15.181075
-47.6,6,15.193092
-47.4,8,15.222641
-49.8,3,15.228513
-46.1,21,15.262772
-50.0,1,15.263462
-49.9,2,15.268585
-47.8,23,15.302448
-42.3,40,15.370512
-49.7,4,15.377049
-48.8,13,15.401171
-48.3,18,15.428793
-46.1,21,15.462004
-49.5,6,15.47406
-46.4,18,15.502015
-49.7,4,15.5085
-47.2,10,15.527066
-49.0,11,15.54624
-45.6,7,15.555058
-48.4,17,15.585648
-49.4,7,15.594112
-49.3,8,15.607409
-46.0,22,15.645133
-49.1,10,15.659435
-50.0,1,15.664024
-47.0,12,15.683894
-50.0,1,15.684506
-46.2,39,15.750359
-49.5,6,15.758317
-44.8,15,15.784625
-46.7,15,15.810686
-45.3,10,15.825319
-46.8,14,15.850483
-46.7,15,15.872494
-48.0,21,15.909746
-49.5,6,15.917876
-46.9,32,15.970263
-48.3,18,16.002057
-48.3,18,16.029226
-47.1,30,16.08043
-50.0,1,16.081067
-43.5,28,16.127403
-47.4,8,16.140806
-46.5,17,16.168398
-47.6,6,16.180478
-50.0,1,16.181167
-49.9,2,16.182491
-49.9,2,16.187764
-45.8,24,16.226852
-47.8,4,16.233668
-49.2,9,16.247564
-49.8,3,16.253399
-45.3,29,16.300308
-45.3,10,16.31921
-47.8,4,16.325966
-47.0,12,16.346057
-49.6,5,16.353064
-49.6,5,16.360461
-48.2,19,16.392149
-49.3,8,16.404964
-46.7,15,16.431177
-48.8,13,16.451385
-49.5,6,16.45938
-47.2,10,16.477687
-47.3,9,16.491579
-49.7,4,16.49826
-46.8,14,16.523392
-49.5,6,16.531291
-49.2,9,16.545137
-50.0,1,16.549772
-47.2,10,16.564335
-44.1,41,16.632092
-49.7,4,16.638475
-49.6,5,16.649829
-49.2,9,16.663266
-44.2,40,16.728784
-47.6,6,16.737228
-49.9,2,16.742494
-49.8,3,16.748647
-50.0,1,16.749319
-49.2,9,16.763421
-45.9,23,16.802788
-44.9,14,16.824172
-38.1,82,16.961225
-48.1,20,16.994346
-47.4,27,17.040648
-47.6,6,17.048698
-49.9,2,17.053816
-47.8,4,17.060426
-46.4,18,17.088444
-47.8,4,17.095149
-38.9,36,17.156175
-47.9,3,17.162382
-47.2,10,17.177132
-49.2,9,17.194602
-48.5,16,17.221203
-45.7,25,17.261807
-48.8,13,17.282536
-46.9,32,17.335509
-47.3,9,17.349656
-43.8,25,17.39366
-49.3,8,17.407099
-46.0,22,17.441399
-48.4,17,17.468733
-47.2,10,17.487839
-49.5,6,17.495829
-47.3,9,17.513799
-45.1,12,17.534256
-46.4,18,17.562478
-44.9,14,17.588146
-49.9,2,17.589487
-47.5,7,17.602508
-45.6,26,17.643452
-41.8,45,17.720659
-45.7,25,17.762729
-48.7,14,17.784536
-47.7,5,17.796102
-47.0,12,17.816368
-49.1,10,17.830847
-44.7,35,17.890127
-47.0,12,17.910326
-47.2,10,17.925028
-41.9,44,17.998415
-47.9,3,18.004437
-48.9,12,18.023906
-46.7,34,18.081869
-46.3,19,18.110445
-46.7,34,18.168412
-49.9,2,18.169724
-46.4,18,18.201378
-49.1,10,18.215729
-42.9,34,18.274277
-44.7,16,18.300956
-44.6,17,18.328482
-46.5,17,18.35618
-46.2,20,18.388582
-47.4,8,18.402347
-46.9,13,18.427054
-48.7,14,18.447828
-39.2,33,18.503012
-45.1,12,18.523412
-46.3,19,18.555491
-45.3,29,18.603822
-46.8,14,18.629486
-48.4,17,18.656443
-45.8,24,18.696661
-44.1,22,18.735563
-49.3,8,18.749376
-46.7,15,18.772851
-47.6,6,18.78503
-47.6,6,18.793115
-45.5,27,18.839387
-49.3,8,18.852731
-46.9,13,18.873639
-49.0,11,18.892749
-48.7,14,18.917685
-46.7,15,18.940011
-47.5,7,18.953077
-47.0,31,19.005302
-46.4,18,19.033405
-49.4,7,19.046084
-44.3,20,19.079749
-44.2,21,19.114049
-49.6,5,19.125397
-47.9,3,19.127465
-40.6,38,19.1939
-47.3,9,19.207952
-49.4,7,19.220403
-47.7,24,19.260441
-47.3,9,19.274611
-39.1,34,19.334862
-49.9,2,19.336195
-46.2,20,19.369862
-43.7,45,19.444387
-49.8,3,19.450069
-49.9,2,19.455377
-44.1,22,19.490299
-46.5,17,19.518147
-46.5,17,19.550031
-46.6,35,19.605676
-37.6,68,19.72066
-49.8,3,19.726734
-47.4,8,19.740294
-47.2,10,19.760281
-49.5,6,19.76848
-46.7,15,19.794895
-41.8,26,19.836682
-43.1,13,19.862001
-44.3,20,19.89634
-43.8,63,19.998457
-46.6,16,20.026217
-45.7,25,20.071536
-50.0,1,20.072181
-45.6,26,20.113645
-49.0,11,20.13286
-49.5,6,20.144829
-41.9,63,20.248795
-41.4,68,20.364138
-49.7,4,20.370872
-44.1,41,20.442698
-39.8,27,20.485989
-44.1,41,20.558581
-44.1,60,20.658963
-49.5,6,20.66705
-41.7,46,20.747421
-46.2,20,20.782552
-44.9,14,20.804702
-49.4,7,20.817478
-49.5,6,20.825567
-40.2,23,20.866156
-45.0,13,20.887029
-39.2,71,21.007849
-46.4,37,21.068309
-41.6,47,21.150435
-45.4,9,21.164677
-41.6,66,21.278636
-39.0,35,21.339828
-47.3,28,21.386818
-48.0,2,21.388207
-43.1,51,21.475154
-47.4,8,21.488638
-44.6,17,21.516978
-43.3,11,21.53714
-46.6,16,21.564032
-44.1,22,21.599669
-36.7,77,21.734795
-42.8,54,21.825448
-46.9,13,21.846601
-41.9,63,21.956145
-47.4,8,21.969991
-30.4,102,22.148319
-47.8,4,22.155226
13.5,108,22.343109
-41.0,53,22.433044
-36.9,75,22.564143
-46.8,33,22.61911
-48.7,14,22.64096
-45.7,25,22.686964
-39.7,47,22.76688
-45.3,29,22.820921
-47.8,4,22.828053
-40.2,42,22.898769
-45.9,23,22.939444
-47.9,22,22.974522
-43.7,64,23.083682
-38.6,77,23.219431
-46.2,20,23.253716
-45.1,31,23.303354
-46.3,19,23.336958
-44.7,35,23.398472
20.5,140,23.642484
-39.9,83,23.788318
-48.3,18,23.816919
21.8,172,24.115286
-32.3,83,24.259492
-46.4,37,24.321352
-30.9,135,24.55668
-41.0,34,24.613161
-36.4,42,24.688303
-33.0,76,24.82179
18.9,124,25.037619
-42.9,53,25.12758
-22.7,179,25.438593
-32.6,80,25.576621
-34.6,60,25.680693
10.7,99,25.853774
-38.9,55,25.94593
-40.6,76,26.077283
-42.6,37,26.14373
-32.2,65,26.255662
-37.5,88,26.407795
-42.0,24,26.449193
-29.9,126,26.665538
-43.2,31,26.719784
8.7,98,26.889236
-41.7,46,26.965588
-41.3,69,27.08237
-44.9,14,27.108595
-43.7,45,27.185871
-30.5,139,27.42663
-40.6,38,27.49047
-42.6,37,27.557291
-36.7,96,27.721445
-38.9,74,27.84911
-41.5,29,27.89807
-39.5,49,27.986399
-40.1,43,28.057399
11.2,104,28.238329
-40.8,55,28.334061
-42.8,35,28.396096
11.0,102,28.571129
-45.4,9,28.589769
-40.1,43,28.661631
-32.2,84,28.808844
-41.1,52,28.899544
-31.6,109,29.0922
-36.5,41,29.16267
-41.9,63,29.272846
-47.9,3,29.275133
19.0,144,29.525322
-41.1,71,29.649671
-37.4,32,29.705387
-45.2,30,29.759652
-36.8,95,29.922635
-41.4,49,30.010546
-43.3,30,30.060035
-45.3,10,30.079482
-46.3,19,30.109396
-45.0,32,30.164759
21.5,150,30.429286
-46.2,20,30.464021
-47.4,8,30.477904
-33.4,91,30.637556
26.3,217,31.016433
-31.9,87,31.16835
-37.6,49,31.252429
-29.4,131,31.48015
15.8,112,31.675762
-43.6,27,31.720003
-36.2,82,31.866159
-30.3,122,32.077708
-32.2,141,32.324724
-31.2,132,32.55478
-49.9,2,32.556113
-33.0,76,32.688282
-45.1,12,32.709112
12.9,102,32.891166
8.7,98,33.05635
-45.0,32,33.111773
-37.5,69,33.230874
-42.3,59,33.333759
-37.8,47,33.416221
-38.7,57,33.514769
-36.1,83,33.660328
-33.8,106,33.844092
-40.1,81,33.987837
17.0,124,34.203739
-28.4,122,34.413455
19.7,151,34.67654
-30.8,136,34.914788
-45.8,43,34.988947
16.3,117,35.191348
-39.3,70,35.309505
-39.6,67,35.425927
-31.1,114,35.625676
13.2,105,35.808898
-38.7,76,35.940561
-40.5,58,36.038744
-47.4,8,36.052582
-47.0,12,36.087237
-34.3,82,36.231676
-38.2,62,36.33758
-41.1,52,36.427974
-36.4,99,36.601113
-45.0,13,36.622696
-42.8,54,36.716995
-36.7,115,36.918521
8.7,98,37.083724
22.8,144,37.33499
-41.0,72,37.460232
-32.3,102,37.639605
-32.3,83,37.780828
-31.3,55,37.87837
-37.9,84,38.022186
-39.4,69,38.140823
-21.8,169,38.439081
20.4,158,38.713165
-49.9,2,38.718601
-29.9,145,38.971388
16.9,123,39.187171
-39.4,69,39.305388
-29.8,127,39.526814
-20.4,202,39.878782
-34.2,102,40.059224
-41.3,69,40.176314
-41.2,32,40.232246
-43.6,27,40.280474
-49.6,5,40.288015
-47.5,26,40.33017
-34.0,104,40.51201
-39.7,85,40.661036
-32.2,103,40.839233
27.1,225,41.233172
-35.2,92,41.393147
-26.2,106,41.576245
-47.4,8,41.590009
-40.3,79,41.727966
-34.4,43,41.80446
-41.1,71,41.92594
-42.0,43,42.001991
8.7,98,42.172556
14.3,135,42.403861
-46.1,21,42.443016
-25.7,111,42.634578
-46.7,34,42.694661
-42.9,15,42.72188
26.0,214,43.094237
-38.5,40,43.164013
-24.5,123,43.378109
-37.0,74,43.505592
23.3,187,43.834155
38.6,264,44.296062
8.7,98,44.464935
-33.8,49,44.549499
-42.8,35,44.611343
-49.5,6,44.619415
20.0,154,44.891656
-39.3,70,45.011318
-44.4,19,45.045241
-46.6,16,45.072852
-25.7,111,45.265692
-34.8,39,45.330578
-43.8,25,45.376946
-32.7,79,45.510973
-26.6,102,45.691744
-32.1,104,45.873424
-17.6,230,46.271468
16.4,118,46.479978
16.2,154,46.744429
-28.3,161,47.028568
-43.0,52,47.119223
-45.7,25,47.161326
29.4,191,47.496382
19.3,147,47.75034
-36.2,63,47.861831
-29.3,151,48.124395
-37.7,48,48.207839
-18.6,163,48.492872
-45.0,32,48.548407
-35.6,126,48.763473
8.7,98,48.934313
-46.3,38,48.997336
8.7,98,49.167393
-27.5,112,49.363168
-16.8,162,49.645013
-26.4,199,49.992548
-33.1,113,50.187644
-41.5,67,50.303622
-29.9,126,50.519115
-44.1,60,50.621018
23.1,166,50.913529
8.7,98,51.078838
-25.9,128,51.301923
-39.4,50,51.390291
-39.5,49,51.474333
-29.4,93,51.634912
-35.5,89,51.792754
-38.0,83,51.935113
-44.6,36,51.997625
8.7,98,52.166495
29.4,248,52.596142
23.1,166,52.886188
-44.1,41,52.96
20.3,176,53.26723
22.7,181,53.582501
-23.7,169,53.876521
-33.0,114,54.076074
-33.6,70,54.195639
-40.3,79,54.332038
8.7,98,54.497316
-42.3,59,54.600773
18.8,161,54.882625
8.7,98,55.053306
27.8,194,55.389576
22.5,198,55.734585
8.7,98,55.901442
8.7,98,56.07182
14.3,135,56.30734
8.7,98,56.473049
10.7,99,56.646461
8.7,98,56.81175
-30.0,68,56.932936
-32.5,62,57.043477
-33.9,105,57.225653
-46.6,16,57.253195
8.7,98,57.423046
8.7,98,57.588566
10.7,99,57.762655
-34.1,103,57.944956
-15.8,191,58.275981
-45.1,31,58.33091
15.4,127,58.554779
-30.7,156,58.82647
-32.8,116,59.030064
8.7,98,59.196313
22.9,183,59.517147
-47.3,28,59.565464
-47.6,25,59.60718
-35.8,105,59.792868
-45.4,47,59.870419
8.7,98,60.041085
-44.2,59,60.143455
18.5,158,60.416737
11.8,110,60.610647
16.1,134,60.843297
-36.1,102,61.025325
11.5,107,61.20943
-41.4,68,61.327549
-21.6,209,61.694407
-32.2,122,61.906364
-44.5,56,62.002522
-47.4,8,62.016546
-39.8,84,62.163289
-46.4,18,62.196522
-24.5,199,62.539416
-45.2,30,62.59355
-43.3,68,62.710025
12.4,116,62.915506
8.7,98,63.082332
-22.1,109,63.276858
12.5,117,63.479627
8.7,98,63.64526
8.7,98,63.815182
-36.8,57,63.915168
12.1,113,64.111371
-40.2,42,64.187139
-31.3,131,64.417631
-22.3,126,64.634609
-35.7,125,64.849769
21.3,167,65.143817
35.9,275,65.623375
8.7,98,65.789411
15.0,142,66.039831
-39.5,87,66.193002
15.7,130,66.41791
8.7,98,66.588422
8.7,98,66.754197
11.0,102,66.936431
-48.9,12,66.957132
11.1,103,67.134573
11.7,109,67.327995
23.4,169,67.622086
17.0,162,67.900369
25.5,209,68.269061
-47.0,31,68.319055
-46.2,39,68.386849
-41.8,26,68.434273
-39.6,67,68.548166
22.4,178,68.861944
-43.8,44,68.940464
-28.5,159,69.220265
13.6,128,69.443368
-22.3,202,69.793347
-38.1,101,69.967487
20.0,192,70.300798
18.5,177,70.610867
8.7,98,70.776349
-45.0,32,70.83177
8.7,98,71.003682
12.1,113,71.199821
-45.6,45,71.275774
8.7,98,71.44613
8.7,98,71.611742
-49.4,7,71.62465
-48.9,12,71.645175
8.7,98,71.811112
8.7,98,71.981282
8.7,98,72.14756
8.7,98,72.317469
8.7,98,72.483227
12.7,119,72.69144
-48.5,16,72.71858
-42.8,54,72.814372
20.3,195,73.15188
14.8,121,73.366864
-19.3,175,73.668647
-42.0,24,73.710243
13.1,123,73.92609
-47.8,23,73.966664
-33.3,149,74.22365
8.7,98,74.393703
8.7,98,74.559637
-46.1,21,74.594845
8.7,98,74.765086
-45.4,47,74.846701
8.7,98,75.015028
-41.0,91,75.172476
-34.1,84,75.318332
8.7,98,75.483738
8.7,98,75.654134
8.7,98,75.819864
8.7,98,75.991154
14.5,137,76.228951
10.9,101,76.404849
8.7,98,76.574626
-48.2,19,76.608317
-30.4,159,76.883251
8.7,98,77.056169
-41.9,63,77.166592
8.7,98,77.3326
8.7,98,77.50265
8.7,98,77.668768
-42.5,57,77.766197
-42.5,76,77.896963
8.7,98,78.068736
-49.2,9,78.083155
8.7,98,78.253259
8.7,98,78.419518
8.7,98,78.589977
-49.5,6,78.598205
8.7,98,78.768606
8.7,98,78.935382
-34.6,117,79.139951
-44.3,58,79.241754
8.7,98,79.407912
-49.6,5,79.419645
-44.4,38,79.484166
-46.8,33,79.539756
-47.3,28,79.587837
-39.9,45,79.668707
-49.3,8,79.682446
-43.7,64,79.792066
-37.8,104,79.974756
8.7,98,80.141935
11.4,106,80.329406
8.7,98,80.496708
8.7,98,80.666636
8.7,98,80.832708
8.7,98,81.004798
8.7,98,81.17095
-44.1,41,81.241661
8.7,98,81.411873
-28.5,140,81.657176
-30.3,84,81.80487
8.7,98,81.973362
-48.9,12,81.994099
13.5,127,82.217325
8.7,98,82.387313
28.1,235,82.793956
21.8,172,83.100491
8.7,98,83.26971
-47.8,23,83.310004
-45.5,27,83.353746
-45.0,32,83.409657
-40.4,78,83.545356
-30.9,135,83.782346
8.7,98,83.949268
-33.5,109,84.140007
-40.1,62,84.249317
-42.2,60,84.352547
-46.7,34,84.408777
8.7,98,84.578935
-46.5,17,84.606932
8.7,98,84.776959
10.7,99,84.947519
-47.4,27,84.995787
-48.9,12,85.016361
-42.3,78,85.152095
8.7,98,85.318341
8.7,98,85.488188
8.7,98,85.654638
8.7,98,85.824903
-37.5,107,86.007539
-46.1,40,86.076169
-45.9,42,86.150345
-48.9,12,86.170844
-41.4,87,86.32101
8.7,98,86.486707
-45.6,45,86.562785
-47.3,28,86.610594
8.7,98,86.780823
-33.0,133,87.014796
8.7,98,87.184972
13.5,127,87.403855
-37.1,73,87.534651
-48.8,13,87.555743
-34.5,99,87.730646
-42.6,75,87.856325
-42.1,61,87.965803
-30.3,141,88.209314
8.7,98,88.375376
17.8,170,88.672349
8.7,98,88.838353
8.7,98,89.01046
8.7,98,89.177323
-48.4,17,89.209633
8.7,98,89.375787
8.7,98,89.545951
-41.7,27,89.590436
8.7,98,89.760388
8.7,98,89.926075
8.7,98,90.097522
13.4,126,90.31448
8.7,98,90.485062
-37.5,88,90.635874
17.3,165,90.921662
8.7,98,91.093997
8.7,98,91.260061
-45.4,28,91.308883
-44.7,35,91.370506
8.7,98,91.536256
8.7,98,91.706379
8.7,98,91.872282
8.7,98,92.043832
-49.7,4,92.050697
19.9,172,92.351557
8.7,98,92.517724
8.7,98,92.688057
8.7,98,92.853926
17.7,131,93.085797
-35.4,128,93.307441
-43.6,65,93.417822
-37.6,30,93.472552
8.7,98,93.638896
-34.3,120,93.848385
8.7,98,94.019698
8.7,98,94.185751
8.7,98,94.356303
8.7,98,94.522069
-48.1,20,94.556382
-38.7,95,94.7229
8.7,98,94.89313
8.7,98,95.061328
8.7,98,95.231394
-44.2,59,95.329423
-47.4,8,95.343032
-44.8,53,95.436833
-42.8,54,95.527339
-44.7,54,95.621918
-38.6,96,95.789709
-47.8,23,95.82613
-41.1,90,95.983169
-46.0,41,96.05316
8.7,98,96.223162
10.7,99,96.393478
-47.1,30,96.446645
-45.8,43,96.521366
-39.1,91,96.67503
8.7,98,96.845152
8.7,98,97.012908
8.7,98,97.183464
-43.1,70,97.301267
-39.6,86,97.453196
8.7,98,97.61919
-34.0,85,97.770094
8.7,98,97.936
8.7,98,98.107264
-43.9,62,98.21138
-36.4,118,98.418316
8.7,98,98.584163
-38.3,99,98.757217
12.9,121,98.967054
-42.4,77,99.099611
-43.7,64,99.209203
8.7,98,99.379071
8.7,98,99.544738
-43.7,64,99.654224
-46.1,21,99.693502
-45.9,42,99.763259
-44.0,42,99.838421
8.7,98,100.005657
8.7,98,100.1764
8.7,98,100.342351
8.7,98,100.513224
-47.1,30,100.562531
8.7,98,100.732486
8.7,98,100.898539
8.7,98,101.070544
8.7,98,101.236574
-43.5,66,101.351545
-45.9,23,101.388175
8.7,98,101.561862
8.7,98,101.731774
8.7,98,101.902206
8.7,98,102.069648
8.7,98,102.239673
-42.1,80,102.376552
8.7,98,102.542741
8.7,98,102.712713
8.7,98,102.878881
-40.9,92,103.038718
8.7,98,103.209905
-44.5,56,103.305739
-40.0,82,103.446655
8.7,98,103.616966
8.7,98,103.783053
8.7,98,103.953325
8.7,98,104.121886
8.7,98,104.292306
8.7,98,104.458369
-40.0,82,104.602628
8.7,98,104.768772
8.7,98,104.939066
8.7,98,105.107203
8.7,98,105.277576
8.7,98,105.443659
14.1,114,105.645635
8.7,98,105.811516
-33.6,127,106.035297
14.8,140,106.280282
8.7,98,106.450774
-47.1,30,106.500159
-48.3,18,106.533132
-37.5,88,106.684228
8.7,98,106.850416
8.7,98,107.020398
-46.3,38,107.085126
-49.5,6,107.097629
19.2,184,107.416796
8.7,98,107.583013
8.7,98,107.753213
-41.7,65,107.865206
-40.8,93,108.024086
-41.9,82,108.168361
-38.4,98,108.335052
8.7,98,108.505632
8.7,98,108.671798
-46.4,37,108.733957
8.7,98,108.904613
8.7,98,109.071671
-26.2,182,109.391685
-46.2,39,109.45955
8.7,98,109.625673
8.7,98,109.796278
8.7,98,109.962162
-34.2,102,110.141432
-44.4,57,110.237933
-48.7,14,110.259798
-45.6,45,110.340088
-37.5,107,110.524057
8.7,98,110.694961
8.7,98,110.861357
-49.3,8,110.875
8.7,98,111.045411
8.7,98,111.213311
8.7,98,111.383816
8.7,98,111.550046
11.7,109,111.743602
-42.2,79,111.875996
8.7,98,112.046512
8.7,98,112.214359
-39.6,86,112.366997
8.7,98,112.533208
8.7,98,112.703264
-42.7,74,112.828077
8.7,98,112.999053
-43.7,64,113.111097
8.7,98,113.278281
-44.6,55,113.373721
8.7,98,113.543668
-41.8,83,113.683001
8.7,98,113.853325
8.7,98,114.019072
8.7,98,114.191054
8.7,98,114.3569
8.7,98,114.527203
8.7,98,114.693361
-49.0,11,114.713259
8.7,98,114.883645
-46.2,39,114.947949
-47.4,27,114.995202
8.7,98,115.16733
-42.1,80,115.30471
-42.1,80,115.441945
8.7,98,115.607465
8.7,98,115.777663
-36.2,63,115.883446
8.7,98,116.053443
8.7,98,116.220871
12.2,114,116.422004
8.7,98,116.588131
8.7,98,116.758623
8.7,98,116.924995
8.7,98,117.096114
8.7,98,117.263169
8.7,98,117.433515
8.7,98,117.600029
8.7,98,117.770264
8.7,98,117.936345
8.7,98,118.107723
8.7,98,118.27446
-45.2,49,118.362024
14.7,120,118.572912
8.7,98,118.739507
8.7,98,118.910215
8.7,98,119.076728
8.7,98,119.248667
8.7,98,119.415044
8.7,98,119.585089
8.7,98,119.751287
8.7,98,119.921546
8.7,98,120.08896
8.7,98,120.261186
8.7,98,120.427637
8.7,98,120.598735
8.7,98,120.764941
8.7,98,120.93519
-42.1,80,121.072502
-42.3,78,121.206308
8.7,98,121.376783
-29.5,149,121.63679
8.7,98,121.80302
8.7,98,121.973525
-28.9,117,122.178692
14.1,133,122.40976
8.7,98,122.580369
8.7,98,122.746635
8.7,98,122.917123
-44.4,57,123.013759
13.5,127,123.239385
8.7,98,123.4057
-18.1,168,123.698049
8.7,98,123.868169
-47.3,28,123.916086
8.7,98,124.082425
8.7,98,124.254514
8.7,98,124.421105
8.7,98,124.59167
17.4,166,124.877636
8.7,98,125.048084
8.7,98,125.216411
8.7,98,125.387236
8.7,98,125.553532
8.7,98,125.723298
8.7,98,125.88938
8.7,98,126.05988
8.7,98,126.227843
-34.7,135,126.463065
8.7,98,126.633772
8.7,98,126.800291
8.7,98,126.970853
-46.3,19,127.000947
28.7,222,127.395499
8.7,98,127.561886
8.7,98,127.732391
8.7,98,127.898365
8.7,98,128.068914
8.7,98,128.236558
8.7,98,128.406941
-43.8,63,128.515966
8.7,98,128.682378
8.7,98,128.852911
8.7,98,129.019103
11.7,109,129.211946
8.7,98,129.382953
-41.5,86,129.528387
8.7,98,129.698947
-49.7,4,129.705856
8.7,98,129.873008
8.7,98,130.043433
8.7,98,130.211077
8.7,98,130.381192
8.7,98,130.548395
-43.6,46,130.630152
10.8,100,130.805646
8.7,98,130.971809
-47.4,27,131.019208
-44.0,61,131.124101
8.7,98,131.295547
8.7,98,131.46185
8.7,98,131.632401
8.7,98,131.798208
-41.6,85,131.947425
8.7,98,132.114474
8.7,98,132.286366
8.7,98,132.452514
8.7,98,132.622396
8.7,98,132.78893
8.7,98,132.959028
8.7,98,133.1266
8.7,98,133.298642
8.7,98,133.465255
-44.0,61,133.568969
8.7,98,133.739325
-44.8,34,133.796408
-42.3,78,133.932788
-47.1,30,133.982172
8.7,98,134.153902
-47.0,31,134.208487
-48.6,15,134.231215
-45.1,50,134.319148
8.7,98,134.485676
8.7,98,134.655993
8.7,98,134.822089
8.7,98,134.992906
8.7,98,135.160598
11.4,106,135.348763
8.7,98,135.51549
-43.7,64,135.625797
-46.1,40,135.694438
8.7,98,135.864858
8.7,98,136.031173
8.7,98,136.202672
8.7,98,136.368826
12.9,121,136.583124
8.7,98,136.749442
-44.5,56,136.845555
8.7,98,137.015988
8.7,98,137.183789
8.7,98,137.354309
8.7,98,137.520521
8.7,98,137.69064
8.7,98,137.856898
8.7,98,138.027437
8.7,98,138.194663
8.7,98,138.365461
8.7,98,138.531609
-31.6,147,138.787783
8.7,98,138.954294
8.7,98,139.124333
8.7,98,139.293087
-49.1,10,139.312374
-45.4,47,139.394407
8.7,98,139.560611
8.7,98,139.730574
8.7,98,139.897095
8.7,98,140.068344
-40.7,94,140.228816
8.7,98,140.399307
-49.5,6,140.4076
-48.1,20,140.441939
8.7,98,140.613142
8.7,98,140.779862
8.7,98,140.950174
8.7,98,141.116653
8.7,98,141.288815
8.7,98,141.455468
8.7,98,141.62609
8.7,98,141.792027
8.7,98,141.962747
8.7,98,142.12911
8.7,98,142.300453
8.7,98,142.4665
8.7,98,142.637028
8.7,98,142.802597
8.7,98,142.972197
8.7,98,143.139194
8.7,98,143.310751
8.7,98,143.477323
8.7,98,143.64729
-49.5,6,143.655509
8.7,98,143.824998
8.7,98,143.991267
8.7,98,144.16258
-40.4,97,144.328529
-48.8,13,144.34993
8.7,98,144.520333
8.7,98,144.686599
8.7,98,144.856577
-33.4,72,144.982781
8.7,98,145.149081
8.7,98,145.320867
8.7,98,145.48679
8.7,98,145.656803
8.7,98,145.822514
8.7,98,145.992684
8.7,98,146.159317
8.7,98,146.330287
8.7,98,146.496135
8.7,98,146.666403
8.7,98,146.832388
8.7,98,147.0027
-41.0,91,147.156339
8.7,98,147.327933
8.7,98,147.494024
-46.7,34,147.554365
8.7,98,147.721011
8.7,98,147.891263
8.7,98,148.05739
8.7,98,148.228577
8.7,98,148.394703
8.7,98,148.564837
8.7,98,148.730893
-31.2,170,149.027665
8.7,98,149.195581
-49.6,5,149.207373
8.7,98,149.374098
8.7,98,149.544169
8.7,98,149.710212
-47.1,30,149.763749
8.7,98,149.929502
8.7,98,150.099752
8.7,98,150.266093
8.7,98,150.435584
8.7,98,150.601341
8.7,98,150.770702
-46.8,33,150.82596
8.7,98,150.991331
8.7,98,151.161007
-43.2,69,151.279336
-45.5,46,151.35991
-42.6,75,151.48522
8.7,98,151.654481
-48.6,15,151.681138
8.7,98,151.846498
8.7,98,152.015969
8.7,98,152.182814
8.7,98,152.353749
8.7,98,152.519686
8.7,98,152.68962
-40.9,92,152.846923
8.7,98,153.012766
-40.6,95,153.177608
-44.3,58,153.275968
8.7,98,153.445933
8.7,98,153.611672
8.7,98,153.781469
-47.4,27,153.828842
8.7,98,153.994759
8.7,98,154.164782
8.7,98,154.33158
8.7,98,154.501831
8.7,98,154.668403
8.7,98,154.838758
10.8,100,155.013728
8.7,98,155.180218
8.7,98,155.351503
8.7,98,155.517472
8.7,98,155.687194
8.7,98,155.852937
-50.0,1,155.853606
8.7,98,156.023911
8.7,98,156.190701
8.7,98,156.36158
8.7,98,156.527772
8.7,98,156.697902
8.7,98,156.863977
8.7,98,157.034173
8.7,98,157.201763
8.7,98,157.372107
8.7,98,157.538417
20.2,194,157.876482
-46.8,33,157.932096
8.7,98,158.102574
8.7,98,158.270571
8.7,98,158.440969
8.7,98,158.606673
8.7,98,158.776732
-47.6,25,158.818594
8.7,98,158.984601
8.7,98,159.154526
8.7,98,159.322898
8.7,98,159.493182
12.5,117,159.696666
8.7,98,159.866957
-20.8,141,160.112437
8.7,98,160.279405
8.7,98,160.449488
15.4,127,160.672721
8.7,98,160.838055
8.7,98,161.007196
-43.5,66,161.118082
-40.2,80,161.257383
8.7,98,161.427204
8.7,98,161.592666
-46.5,36,161.65408
17.7,150,161.917319
8.7,98,162.082844
8.7,98,162.253448
-44.7,54,162.344081
8.7,98,162.513413
8.7,98,162.678693
-46.3,38,162.745819
-48.3,18,162.774555
-43.6,65,162.884502
-42.2,79,163.020485
