#{"t_start": 1775802563.9683206, "env_id": "None"}
r,l,t
-1.23,2,2.472598
-1.2,1,2.47555
-1.29,4,2.479299
-1.2,1,2.480314
-1.26,3,2.483118
-1.2,1,2.484096
-1.32,5,2.488724
-1.29,4,2.492448
-1.23,2,2.494348
-1.2,1,2.495337
-1.32,5,2.499919
-1.2,1,2.500913
-1.2,1,2.501904
-1.32,5,2.508444
-1.29,4,2.512159
-1.32,5,2.516735
-1.2,1,2.517749
-1.32,5,2.522367
-1.26,3,2.525163
-1.2,1,2.52617
-1.2,1,2.527161
-1.32,5,2.531772
-1.32,5,2.536358
-0.09,5,2.543122
-1.23,2,2.54502
-1.2,1,2.546027
-1.29,4,2.549716
-0.03,3,2.552614
-1.29,4,2.556321
-1.29,4,2.560018
-1.32,5,2.564598
-1.26,3,2.567396
-1.29,4,2.573052
-1.2,1,2.574051
-1.23,2,2.575964
-1.29,4,2.579646
-1.2,1,2.580657
-0.06,4,2.5845
-1.2,1,2.585505
-1.38,7,2.591862
-1.2,1,2.592876
-0.09,5,2.597503
-1.26,3,2.600286
-1.26,3,2.605047
-1.26,3,2.607826
-1.2,1,2.608829
-1.32,5,2.613447
-1.29,4,2.617157
-1.2,1,2.618166
-1.26,3,2.620988
-1.26,3,2.623799
-1.23,2,2.625699
-1.32,5,2.630314
-1.29,4,2.635972
-1.32,5,2.640591
-1.32,5,2.645189
-1.26,3,2.647995
-1.29,4,2.651678
-0.06,4,2.655431
-1.32,5,2.660029
-1.32,5,2.666569
-1.26,3,2.669383
-1.2,1,2.670387
-1.23,2,2.672284
-1.2,1,2.673291
-1.2,1,2.674288
-1.32,5,2.678886
-0.06,4,2.682759
-1.32,5,2.687335
-1.2,1,2.688344
-1.32,5,2.692922
-1.32,5,2.699506
-0.06,4,2.703319
-0.03,3,2.706192
-1.2,1,2.707182
-1.29,4,2.710856
-1.29,4,2.714558
-1.29,4,2.718256
-0.09,5,2.722939
-1.26,3,2.725711
-1.29,4,2.731346
-1.2,1,2.732362
-1.23,2,2.734277
-1.23,2,2.736185
-0.03,3,2.739022
-1.26,3,2.741843
-1.29,4,2.745563
-1.2,1,2.746583
-1.2,1,2.74758
-1.23,2,2.749486
-1.32,5,2.754072
-1.2,1,2.755084
-1.26,3,2.75787
-1.23,2,2.759781
-1.26,3,2.764554
-1.29,4,2.768266
-1.32,5,2.772828
-1.2,1,2.773814
-1.26,3,2.776619
0.0,2,2.778601
-1.26,3,2.781368
-0.06,4,2.785218
-1.23,2,2.787132
-1.29,4,2.790809
-1.32,5,2.797377
-1.32,5,2.801979
-1.32,5,2.806564
-1.23,2,2.808462
-1.32,5,2.813074
-1.23,2,2.814969
-1.32,5,2.819543
-1.2,1,2.820543
-1.2,1,2.821551
-1.23,2,2.823459
-1.26,3,2.828202
-1.23,2,2.830118
-1.23,2,2.832018
-1.23,2,2.83391
-1.26,3,2.836709
-1.2,1,2.837718
-1.26,3,2.840525
-1.29,4,2.844218
-1.23,2,2.846121
-1.2,1,2.84713
-1.32,5,2.851715
-0.03,3,2.854553
-1.32,5,2.861124
-1.2,1,2.862137
-1.32,5,2.866745
-1.23,2,2.868658
-1.32,5,2.873295
-1.32,5,2.877911
-1.26,3,2.880726
-1.2,1,2.881726
-1.26,3,2.884532
-0.09,5,2.891232
-1.26,3,2.894047
-1.26,3,2.896831
-1.2,1,2.897847
-1.2,1,2.898848
-1.32,5,2.903436
-1.26,3,2.906233
-0.03,3,2.909108
-1.26,3,2.911899
-1.26,3,2.914686
-1.32,5,2.919268
-1.26,3,2.924009
-1.32,5,2.928594
-1.29,4,2.932281
-1.2,1,2.933283
-1.29,4,2.936979
-1.23,2,2.938901
-0.06,4,2.942725
-0.03,3,2.945629
-1.2,1,2.946637
-1.26,3,2.949413
-1.32,5,2.955956
-1.2,1,2.956956
-0.03,3,2.959816
-1.32,5,2.964394
-1.32,5,2.968953
-1.29,4,2.972659
-1.26,3,2.975436
-1.23,2,2.97734
-1.23,2,2.979246
-1.29,4,2.982921
-1.23,2,2.986753
-1.2,1,2.987761
-1.26,3,2.990587
-1.2,1,2.991594
-1.26,3,2.994381
1.17,4,2.998238
-1.23,2,3.000159
-1.26,3,3.002938
-1.29,4,3.006644
-1.26,3,3.009434
-1.2,1,3.010437
-1.26,3,3.013248
-1.32,5,3.019832
-1.23,2,3.021755
-1.29,4,3.025491
-1.29,4,3.029201
-1.26,3,3.032012
-1.26,3,3.034832
-1.23,2,3.036735
-1.32,5,3.04134
-1.26,3,3.044146
-1.32,5,3.050678
-0.09,5,3.055469
-1.26,3,3.058293
-1.29,4,3.06202
-1.2,1,3.063027
-1.26,3,3.065854
-1.23,2,3.067748
-1.29,4,3.071457
-1.29,4,3.075182
-1.29,4,3.078876
-1.29,4,3.084537
-0.03,3,3.087417
-1.26,3,3.090244
-1.32,5,3.094827
-1.26,3,3.097627
-0.09,5,3.102329
-1.2,1,3.103327
-1.2,1,3.104326
-1.32,5,3.108906
-1.29,4,3.114574
-1.32,5,3.119224
-1.29,4,3.122894
-1.2,1,3.123909
-1.2,1,3.124923
-1.29,4,3.128662
-1.23,2,3.130563
-0.09,5,3.135246
-1.2,1,3.13625
-1.2,1,3.137265
-1.23,2,3.139177
-1.23,2,3.141086
-1.32,5,3.147649
-1.2,1,3.148659
-1.32,5,3.153229
-1.26,3,3.156017
-1.26,3,3.158826
1.14,5,3.163613
